Route_start|Route_end|Reference_time|Interval(days)|Area_size|Max_samples|Duration(s)|Number_of_records
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|180|0.3|5000|4.81642985344|1876
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|180|0.3|5000|3.6859061718|1972
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|180|0.3|5000|4.38181614876|2038
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|180|0.3|5000|3.71159315109|2129
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|180|0.3|5000|3.81325507164|2006
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|180|0.3|5000|3.19210195541|1977
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-02-15 00:00:00|180|0.3|5000|8.27067494392|1764
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-04-01 00:00:00|180|0.3|5000|6.62741613388|1809
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-06-15 00:00:00|180|0.3|5000|7.86622691154|1803
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-08-01 00:00:00|180|0.3|5000|6.62512111664|1841
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-10-15 00:00:00|180|0.3|5000|7.14752602577|1759
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-12-01 00:00:00|180|0.3|5000|5.80528688431|1776
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-02-15 00:00:00|180|0.3|5000|7.05045104027|274
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-04-01 00:00:00|180|0.3|5000|5.69056105614|276
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-06-15 00:00:00|180|0.3|5000|6.46216917038|254
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-08-01 00:00:00|180|0.3|5000|5.63129901886|239
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-10-15 00:00:00|180|0.3|5000|5.93794202805|236
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-12-01 00:00:00|180|0.3|5000|5.02663493156|247
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|180|0.3|5000|2.19859099388|78
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|180|0.3|5000|1.8377661705|77
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|180|0.3|5000|2.13636493683|76
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|180|0.3|5000|1.78517413139|81
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|180|0.3|5000|1.91013622284|79
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|180|0.3|5000|1.64222788811|81
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-02-15 00:00:00|180|0.8|1000|0.90669798851|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-04-01 00:00:00|180|0.8|1000|0.558210849762|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-06-15 00:00:00|180|0.8|1000|0.687681913376|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-08-01 00:00:00|180|0.8|1000|0.572304010391|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-10-15 00:00:00|180|0.8|1000|0.49521613121|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-12-01 00:00:00|180|0.8|1000|0.427240848541|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|180|0.8|1000|0.919772863388|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|180|0.8|1000|0.568248033524|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|180|0.8|1000|0.667895078659|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|180|0.8|1000|0.539891004562|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|180|0.8|1000|0.504864931107|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|180|0.8|1000|0.451157808304|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-02-15 00:00:00|180|0.8|1000|0.891941070557|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-04-01 00:00:00|180|0.8|1000|0.553130865097|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-06-15 00:00:00|180|0.8|1000|0.651968002319|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-08-01 00:00:00|180|0.8|1000|0.560976028442|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-10-15 00:00:00|180|0.8|1000|0.481349945068|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-12-01 00:00:00|180|0.8|1000|0.448030948639|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|180|0.8|1000|0.902215957642|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|180|0.8|1000|0.546231031418|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|180|0.8|1000|0.712374925613|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|180|0.8|1000|0.568152189255|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|180|0.8|1000|0.475412130356|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|180|0.8|1000|0.42656493187|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|180|0.8|1000|0.690925836563|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|180|0.8|1000|0.50289607048|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|180|0.8|1000|0.562324047089|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|180|0.8|1000|0.497677087784|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|180|0.8|1000|0.462229967117|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|180|0.8|1000|0.425584077835|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|180|0.8|1000|0.896118164062|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|180|0.8|1000|0.551226854324|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|180|0.8|1000|0.644293785095|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|180|0.8|1000|0.541370868683|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|180|0.8|1000|0.494157075882|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|180|0.8|1000|0.433027029037|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-02-15 00:00:00|180|0.8|1000|1.28149986267|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-04-01 00:00:00|180|0.8|1000|0.870911121368|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-06-15 00:00:00|180|0.8|1000|0.978118896484|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-08-01 00:00:00|180|0.8|1000|0.811583042145|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-10-15 00:00:00|180|0.8|1000|0.775486946106|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-12-01 00:00:00|180|0.8|1000|0.682359933853|1000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|180|0.8|1000|4.01034998894|1000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|180|0.8|1000|3.01012516022|1000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|180|0.8|1000|3.54057502747|1000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|180|0.8|1000|2.9935901165|1000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|180|0.8|1000|3.28142380714|1000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|180|0.8|1000|2.74874091148|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-02-15 00:00:00|180|0.8|1000|0.864609956741|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-04-01 00:00:00|180|0.8|1000|0.617738962173|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-06-15 00:00:00|180|0.8|1000|0.680330991745|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-08-01 00:00:00|180|0.8|1000|0.57248711586|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-10-15 00:00:00|180|0.8|1000|0.523837089539|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-12-01 00:00:00|180|0.8|1000|0.473649978638|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-02-15 00:00:00|180|0.8|1000|1.24851202965|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-04-01 00:00:00|180|0.8|1000|0.647444963455|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-06-15 00:00:00|180|0.8|1000|0.820600032806|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-08-01 00:00:00|180|0.8|1000|0.601670980453|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-10-15 00:00:00|180|0.8|1000|0.573761940002|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-12-01 00:00:00|180|0.8|1000|0.517124176025|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|180|0.8|1000|1.52223300934|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|180|0.8|1000|1.01179504395|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|180|0.8|1000|1.21694397926|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|180|0.8|1000|1.00092792511|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|180|0.8|1000|1.02520704269|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|180|0.8|1000|0.847221136093|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-02-15 00:00:00|180|0.8|1000|1.13230705261|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-04-01 00:00:00|180|0.8|1000|0.704843997955|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-06-15 00:00:00|180|0.8|1000|0.865798950195|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-08-01 00:00:00|180|0.8|1000|0.736742973328|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-10-15 00:00:00|180|0.8|1000|0.685938119888|1000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-12-01 00:00:00|180|0.8|1000|0.559890031815|1000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-02-15 00:00:00|180|0.8|1000|2.30058979988|1000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-04-01 00:00:00|180|0.8|1000|1.60553789139|1000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-06-15 00:00:00|180|0.8|1000|1.94550800323|1000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-08-01 00:00:00|180|0.8|1000|1.56010198593|1000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-10-15 00:00:00|180|0.8|1000|1.62489414215|1000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-12-01 00:00:00|180|0.8|1000|1.36838793755|1000
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|180|0.8|1000|3.91328406334|1000
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|180|0.8|1000|3.09126091003|1000
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|180|0.8|1000|3.46220588684|1000
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|180|0.8|1000|2.77220106125|1000
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|180|0.8|1000|2.94616699219|1000
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|180|0.8|1000|2.30581283569|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-02-15 00:00:00|180|0.8|5000|3.95587897301|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-04-01 00:00:00|180|0.8|5000|2.49236607552|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-06-15 00:00:00|180|0.8|5000|2.79688596725|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-08-01 00:00:00|180|0.8|5000|2.51697802544|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-10-15 00:00:00|180|0.8|5000|2.23598599434|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-12-01 00:00:00|180|0.8|5000|2.08038401604|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|180|0.8|5000|3.79158496857|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|180|0.8|5000|2.65664386749|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|180|0.8|5000|2.95416307449|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|180|0.8|5000|2.70361185074|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|180|0.8|5000|2.24854302406|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|180|0.8|5000|2.1477560997|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-02-15 00:00:00|180|0.8|5000|3.78042507172|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-04-01 00:00:00|180|0.8|5000|2.52339100838|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-06-15 00:00:00|180|0.8|5000|2.88799905777|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-08-01 00:00:00|180|0.8|5000|2.41252183914|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-10-15 00:00:00|180|0.8|5000|2.31349205971|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-12-01 00:00:00|180|0.8|5000|2.06662607193|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|180|0.8|5000|3.97545599937|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|180|0.8|5000|2.48403501511|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|180|0.8|5000|3.02395796776|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|180|0.8|5000|2.56794691086|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|180|0.8|5000|2.30567598343|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|180|0.8|5000|2.10615491867|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|180|0.8|5000|3.20370221138|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|180|0.8|5000|2.32167387009|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|180|0.8|5000|2.64861392975|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|180|0.8|5000|2.41796803474|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|180|0.8|5000|2.18247699738|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|180|0.8|5000|2.0819311142|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|180|0.8|5000|3.87546014786|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|180|0.8|5000|2.50387310982|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|180|0.8|5000|3.03807997704|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|180|0.8|5000|2.55458021164|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|180|0.8|5000|2.3779540062|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|180|0.8|5000|2.11421513557|5000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-02-15 00:00:00|180|0.8|5000|5.67600798607|5000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-04-01 00:00:00|180|0.8|5000|3.95419597626|5000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-06-15 00:00:00|180|0.8|5000|4.55821490288|5000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-08-01 00:00:00|180|0.8|5000|3.74788093567|5000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-10-15 00:00:00|180|0.8|5000|3.68082785606|5000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-12-01 00:00:00|180|0.8|5000|3.20181512833|5000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|180|0.8|5000|7.60755991936|5000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|180|0.8|5000|5.6557700634|5000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|180|0.8|5000|6.32629299164|5000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|180|0.8|5000|5.53654289246|5000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|180|0.8|5000|6.38351488113|5000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|180|0.8|5000|4.74605679512|5000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-02-15 00:00:00|180|0.8|5000|4.58979010582|5000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-04-01 00:00:00|180|0.8|5000|2.84322786331|5000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-06-15 00:00:00|180|0.8|5000|3.30340003967|5000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-08-01 00:00:00|180|0.8|5000|2.78666615486|5000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-10-15 00:00:00|180|0.8|5000|2.55158495903|5000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-12-01 00:00:00|180|0.8|5000|2.25940608978|5000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-02-15 00:00:00|180|0.8|5000|4.83639502525|5000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-04-01 00:00:00|180|0.8|5000|3.03380990028|5000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-06-15 00:00:00|180|0.8|5000|3.61466693878|5000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-08-01 00:00:00|180|0.8|5000|3.0473511219|5000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-10-15 00:00:00|180|0.8|5000|2.71580195427|5000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-12-01 00:00:00|180|0.8|5000|2.4792330265|5000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|180|0.8|5000|8.39076495171|5000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|180|0.8|5000|6.17115497589|5000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|180|0.8|5000|7.15185594559|5000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|180|0.8|5000|6.04203009605|5000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|180|0.8|5000|6.8806180954|5000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|180|0.8|5000|5.25390696526|5000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-02-15 00:00:00|180|0.8|5000|4.91846418381|5000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-04-01 00:00:00|180|0.8|5000|3.22507095337|5000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-06-15 00:00:00|180|0.8|5000|3.66930985451|5000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-08-01 00:00:00|180|0.8|5000|3.21102190018|5000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-10-15 00:00:00|180|0.8|5000|3.06447100639|5000
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-12-01 00:00:00|180|0.8|5000|2.81661200523|5000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-02-15 00:00:00|180|0.8|5000|10.9392819405|5000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-04-01 00:00:00|180|0.8|5000|8.13588809967|5000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-06-15 00:00:00|180|0.8|5000|8.96176695824|5000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-08-01 00:00:00|180|0.8|5000|7.59562802315|5000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-10-15 00:00:00|180|0.8|5000|8.72983908653|5000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-12-01 00:00:00|180|0.8|5000|7.02653598785|5000
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|180|0.8|5000|8.38380098343|2736
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|180|0.8|5000|6.31412005424|2788
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|180|0.8|5000|7.4890499115|2922
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|180|0.8|5000|6.30227589607|3101
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|180|0.8|5000|6.85689306259|3010
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|180|0.8|5000|5.26983213425|2931
